ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Tenure,Age_Group,Customer_Value,Recency_Segment
4611,1970,Graduate,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55,1724,33,3,4888,45-60,Low,Very Inactive
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,235,15,0,4562,45-60,Low,Very Inactive
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,1092,32,0,4401,45-60,Low,Very Inactive
10928,1958,Graduate,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,599,22,0,4650,60+,Low,Very Inactive
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,2008,20,1,4496,60+,Low,Very Inactive
6728,1985,Graduate,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,48,15,0,5035,30-45,Low,Very Inactive
6661,1974,Graduate,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,1174,38,0,5050,45-60,Low,Very Inactive
4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,67,9,0,4441,60+,Low,Very Inactive
3277,1955,Graduate,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,365,23,0,5059,60+,Low,Very Inactive
5555,1975,Graduate,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50,6,0,0,4506,45-60,Low,Very Inactive
2564,1953,Graduate,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,165,16,0,4540,60+,Low,Very Inactive
946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,210,17,0,5009,60+,Low,Very Inactive
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,1095,30,0,4666,60+,Low,Very Inactive
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,223,18,1,4615,45-60,Low,Very Inactive
55,1963,Graduate,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,597,28,0,4933,60+,Low,Very Inactive
7093,1985,Graduate,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,22,11,0,4591,30-45,Low,Very Inactive
5084,1975,Graduate,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,28,0,4550,45-60,Low,Very Inactive
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,74,14,0,5024,30-45,Low,Very Inactive
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,26,11,0,4908,60+,Low,Very Inactive
10826,1959,Graduate,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,60,13,0,4912,60+,Low,Very Inactive
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,20,11,0,4773,45-60,Low,Very Inactive
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,59,13,0,4641,30-45,Low,Very Inactive
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,34,13,0,4780,45-60,Low,Very Inactive
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,198,15,0,4598,45-60,Low,Very Inactive
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,1048,33,0,4699,60+,Low,Very Inactive
10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,574,27,0,4597,60+,Low,Very Inactive
9204,1970,Graduate,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,1029,20,0,5019,45-60,Low,Very Inactive
3197,1980,Graduate,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,670,24,0,4559,30-45,Low,Very Inactive
2920,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,990,24,0,4939,45-60,Low,Very Inactive
6961,1974,Graduate,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,11,12,0,4402,45-60,Low,Very Inactive
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,1241,26,2,4971,60+,Low,Very Inactive
9937,1979,Graduate,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,576,18,0,4542,45-60,Low,Very Inactive
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,172,21,2,4742,30-45,Low,Very Inactive
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,664,22,0,4552,30-45,Low,Very Inactive
2891,1963,Graduate,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,928,29,0,4618,60+,Low,Very Inactive
4910,1967,Graduate,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,2074,37,0,5032,45-60,Low,Very Inactive
75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,467,23,0,4703,30-45,Low,Very Inactive
10120,1955,Graduate,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,257,17,0,4612,60+,Low,Very Inactive
6327,1967,Graduate,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,1146,18,0,4556,45-60,Low,Very Inactive
10142,1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,689,24,0,4843,45-60,Low,Very Inactive
9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,2114,24,1,5019,45-60,Low,Very Inactive
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,1717,44,0,5058,30-45,Low,Very Inactive
10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,1346,22,2,4408,30-45,Low,Very Inactive
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,1044,17,0,4636,45-60,Low,Very Inactive
7230,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,493,28,2,4997,60+,Low,Very Inactive
143,1970,Graduate,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,957,15,0,4672,45-60,Low,Very Inactive
450,1958,Master,Together,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,270,15,0,4716,60+,Low,Very Inactive
9316,1952,Basic,Together,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,29,11,0,4603,60+,Low,Very Inactive
6379,1949,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,121,16,1,4760,60+,Low,Very Inactive
9239,1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,126,11,0,4702,60+,Low,Very Inactive
8315,1995,Graduate,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,23,10,0,4459,<30,Low,Very Inactive
2868,1949,PhD,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,57,16,1,4811,60+,Low,Very Inactive
10888,1961,Graduate,Single,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,636,26,0,4602,60+,Low,Very Inactive
1277,1960,Graduate,Together,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,1004,32,1,4445,60+,Low,Very Inactive
9977,1973,Graduate,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,734,24,0,4649,45-60,Low,Very Inactive
10196,1978,Graduate,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,614,24,0,4473,45-60,Low,Very Inactive
6384,1978,Graduate,Divorced,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,1453,29,1,4502,45-60,Low,Very Inactive
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,1621,16,4,4425,30-45,Low,Very Inactive
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,187,19,0,4549,45-60,Low,Very Inactive
6988,1986,Graduate,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,1443,26,2,4899,30-45,Low,Very Inactive
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,57,8,0,4366,45-60,Low,Very Inactive
6991,1951,Graduate,Divorced,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,637,28,0,4809,60+,Low,Very Inactive
3336,1948,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,948,21,1,4584,60+,Low,Very Inactive
4301,1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,59,12,2,4899,45-60,Low,Very Inactive
1940,1986,Graduate,Married,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,18,12,0,4716,30-45,Low,Very Inactive
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,903,31,0,4980,45-60,Low,Very Inactive
1388,1975,Graduate,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,112,14,0,4858,45-60,Low,Very Inactive
1044,1953,Graduate,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72,596,24,0,4775,60+,Low,Very Inactive
6969,1982,Graduate,Together,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43,233,20,0,4690,30-45,Low,Very Inactive
10479,1975,PhD,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,1511,12,0,4933,45-60,Low,Very Inactive
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65,1152,19,2,5008,60+,Low,Very Inactive
1715,1978,Graduate,Together,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,48,14,0,4867,45-60,Low,Very Inactive
10159,1970,Graduate,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55,1185,37,0,4819,45-60,Low,Very Inactive
1463,1958,Graduate,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,21,11,0,4456,60+,Low,Very Inactive
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60,965,20,0,4921,45-60,Low,Very Inactive
4990,1954,Graduate,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,869,28,0,4787,60+,Low,Very Inactive
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,16,13,0,4401,30-45,Low,Very Inactive
10936,1965,Graduate,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60,1947,19,0,4865,45-60,Low,Very Inactive
4692,1976,Graduate,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,71,21,2,5061,45-60,Low,Very Inactive
7212,1966,Graduate,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,65,12,0,4385,45-60,Low,Very Inactive
6086,1955,Graduate,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70,1380,26,1,4582,60+,Low,Very Inactive
437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49,1027,24,0,4519,45-60,Low,Very Inactive
11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,411,28,0,4625,45-60,Low,Very Inactive
11101,1991,Graduate,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34,836,30,1,4804,30-45,Low,Very Inactive
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76,11,9,0,4639,60+,Low,Very Inactive
610,1953,PhD,Together,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72,480,31,0,5055,60+,Low,Very Inactive
9384,1978,Graduate,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47,606,26,0,4746,45-60,Low,Very Inactive
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,77,284,24,0,4620,60+,Low,Very Inactive
10430,1973,Graduate,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52,1472,19,3,4627,45-60,Low,Very Inactive
7875,1949,Graduate,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,76,1677,28,4,4425,60+,Low,Very Inactive
7072,1973,Graduate,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,52,1335,23,0,4821,45-60,Low,Very Inactive
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,73,334,15,0,4390,60+,Low,Very Inactive
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36,18,11,0,4832,30-45,Low,Very Inactive
5564,1969,Graduate,Together,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,56,1338,24,0,5053,45-60,Low,Very Inactive
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,72,1099,35,0,4827,60+,Low,Very Inactive
7458,1956,Master,Together,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69,97,16,0,4844,60+,Low,Very Inactive
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,63,14,0,4543,60+,Low,Very Inactive
7761,1978,2n Cycle,Together,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,47,109,15,0,4696,45-60,Low,Very Inactive
5278,1964,Graduate,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,61,902,24,1,4519,60+,Low,Very Inactive
3560,1952,Graduate,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,1574,21,1,4777,60+,Low,Very Inactive
7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,50,38,14,0,4566,45-60,Low,Very Inactive
10548,1995,Graduate,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30,960,25,0,4476,<30,Low,Very Inactive
2281,1970,Graduate,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,55,28,11,1,4651,45-60,Low,Very Inactive
4073,1954,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,71,1215,34,2,4515,60+,Low,Very Inactive
6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,53,1497,24,0,4544,45-60,Low,Very Inactive
7938,1958,PhD,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,67,449,20,0,4633,60+,Low,Very Inactive
7094,1975,Graduate,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,28,0,4550,45-60,Low,Very Inactive
3667,1969,Graduate,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,56,1757,33,4,4850,45-60,Low,Very Inactive
7723,1979,Graduate,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,1440,24,0,4422,45-60,Low,Very Inactive
3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,47,1006,28,0,4869,45-60,Low,Very Inactive
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53,1226,29,1,5051,45-60,Low,Very Inactive
5909,1964,Graduate,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61,1171,28,0,4647,60+,Low,Very Inactive
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46,92,12,0,4835,45-60,Low,Very Inactive
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,99,13,0,4448,60+,Low,Very Inactive
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44,66,15,0,4633,30-45,Low,Very Inactive
6887,1967,Graduate,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,564,25,0,4430,45-60,Low,Very Inactive
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37,1427,24,0,4608,30-45,Low,Very Inactive
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,86,13,2,4779,45-60,Low,Very Inactive
4508,1952,Graduate,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73,833,20,0,4402,60+,Low,Very Inactive
221,1955,Graduate,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,70,242,18,0,4792,60+,Low,Very Inactive
5331,1977,Graduate,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48,1869,19,0,5020,45-60,Low,Very Inactive
1911,1987,Graduate,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,38,1364,35,0,5026,30-45,Low,Very Inactive
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,183,12,0,4665,45-60,Low,Very Inactive
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,69,450,24,0,4763,60+,Low,Very Inactive
10582,1979,Graduate,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46,758,23,0,4725,45-60,Low,Very Inactive
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74,1507,23,0,4563,60+,Low,Very Inactive
8897,1965,Graduate,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,60,654,33,1,4795,45-60,Low,Very Inactive
2371,1972,Graduate,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,81,16,0,4806,45-60,Low,Very Inactive
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,68,137,21,0,4932,60+,Low,Very Inactive
6825,1953,Graduate,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,72,16,11,0,4844,60+,Low,Very Inactive
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,60,93,14,0,4667,45-60,Low,Very Inactive
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,67,1158,19,0,4518,60+,Low,Very Inactive
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,70,43,9,0,4557,60+,Low,Very Inactive
10736,1971,Graduate,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,54,1525,24,0,4654,45-60,Low,Very Inactive
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,51,1230,20,0,4449,45-60,Low,Very Inactive
10839,1976,Graduate,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,49,29,10,0,4440,45-60,Low,Very Inactive
49,1970,Graduate,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,55,25,12,0,4413,45-60,Low,Very Inactive
4290,1972,Graduate,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,24,11,0,4466,45-60,Low,Very Inactive
10219,1972,Graduate,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,38,13,0,4740,45-60,Low,Very Inactive
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39,57,14,0,4972,30-45,Low,Very Inactive
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,47,19,0,4498,60+,Low,Very Inactive
